time_elapsed_(s),x_force_(N),y_force_(N),z_force_(N),delta_t_(s)_x,x_position_(mm),y_position_(mm),z_position_(mm),delta_t_(s)_y,delta_x_(m),speed_x_(mm_s^-1),delta_y_(m),speed_y_(mm_s^-1),delta_z_(m),speed_z_(mm_s^-1),sliding_distance_(mm),coefficient_of_friction
0.7600000000002183,0.21173167228699,-5.1326994895935,3.3300862312317,0.0019999999999527063,657.9902772541179,,,,,47.21004834105956,,0.2864232534884534,,0.3595989801944953,35.04338922724278,1.54131128541229
0.762000000000171,0.21161785721779,-5.1324253082275,3.3370218276977996,0.0019999999999527063,657.8638896661956,,,,,47.27181405092265,,0.2572801189138721,,0.3829848739779074,35.137932855342385,1.5380256927382292
0.7660000000000764,0.20821407437325,-5.1372046470642,3.3608732223511,0.0039999999999054126,657.7375020782732,,,,,47.33357976078574,,0.2281369843392908,,0.40637076776131953,35.32726717438105,1.5285327077795772
0.7680000000002565,0.20875082165003,-5.176077842712401,3.41544020175935,,657.6111144903509,170.3479400878268,285.5976665161461,0.04800000000022919,-0.0022749765826020063,47.39534547064883,-9.55170478875167e-06,0.19899384976470963,-2.0628319754245616e-05,0.42975666154473163,35.422057865330885,1.5156986659989893
0.7739900000001398,0.20928756892681,-5.2149510383606,3.4700071811676003,0.007990000000063446,657.4656444870031,,,,,47.63800904213434,,0.19535497782471767,,0.5571694155335818,35.70740953948771,1.5028646242184014
0.7760000000000673,0.21362929046154,-5.2452325820923,3.5092539787292005,0.0020099999999274587,657.3201744836555,,,,,47.880672613619865,,0.19171610588472573,,0.6845821695224319,35.80364969143761,1.4946859400560533
0.7800000000002001,0.21812053024769001,-5.3221035003662,3.6018888950347994,0.004000000000132786,657.1747044803077,,,,,48.12333618510538,,0.18807723394473377,,0.8119949235112821,35.99614303618443,1.477586803885793
0.7820000000001528,0.21947118639945998,-5.362904548645,3.6506104469299,0.0019999999999527063,657.0292344769599,,,,,48.3659997565909,,0.18443836200474184,,0.9394076775001323,36.09287503569532,1.4690432262240167
0.7839900000001307,0.22342532873154,-5.4075355529785005,3.7063744068146,0.001989999999977954,656.8837644736121,,,,,48.60866332807642,,0.18079949006474988,,1.0668204314889824,36.189606275717125,1.4589825418166384
0.7860000000000582,0.22871324419975,-5.4558548927307,3.7619206905365004,0.0020099999999274587,656.7382944702645,,,,,48.85132689956193,,0.17716061812475795,,1.1942331854778325,36.2877974427817,1.450284400321215
0.790000000000191,0.23465372622012998,-5.5591511726379,3.8824868202209,0.004000000000132786,656.5928244669167,,,,,49.093990471047455,,0.17352174618476598,,1.3216459394666829,36.48417340467241,1.4318531987499712
0.7920000000001437,0.2393457442522,-5.608530998230001,3.9394197463989,0.0019999999999527063,656.4473544635689,,,,,49.33665404253297,,0.16988287424477405,,1.449058693455533,36.58284671275514,1.4236946959909178
0.7939900000001217,0.24549125134945002,-5.6646451950073,4.003559589386,0.001989999999977954,656.3018844602212,,,,,49.57931761401849,,0.1662440023047821,,1.576471447444383,36.68150955480595,1.414902181055347
0.7980000000002292,0.25742742419243003,-5.7759261131287,4.1286020278931,0.004010000000107539,656.1564144568734,,,,,49.82198118550401,,0.16260513036479016,,1.7038842014332332,36.881295699365175,1.3990028765442086
0.8000000000001819,0.26055273413658,-5.828720569610599,4.1890406608582005,0.0019999999999527063,656.0109444535257,,,,,50.06464475698952,,0.1589662584247982,,1.8312969554220835,36.98142498887679,1.3914213399915962
0.8020000000001346,0.26609730720520003,-5.889886379241901,4.2459244728088,0.0019999999999527063,655.865474450178,,,,,50.307308328475045,,0.15532738648480626,,1.9587097094109336,37.08203960553136,1.387185857158117
0.8060000000002674,0.27702206373215,-5.9950127601624,4.362820625305201,0.004000000000132786,655.7200044468302,,,,,50.54997189996056,,0.1516885145448143,,2.0861224633997835,37.28423949313791,1.374113967782716
0.8080000000002201,0.28331792354584,-6.036450386047401,4.4181146621704,0.0019999999999527063,655.5745344434824,,,,,50.79263547144608,,0.14804964260482234,,2.213535217388634,37.3858247640784,1.366295546318391
0.8100000000001728,0.28818476200104,-6.0896358489989995,4.4678382873535005,0.0019999999999527063,655.4290644401347,,,,,51.0352990429316,,0.1444107706648304,,2.340947971377484,37.48789536216185,1.3629937919275412
0.8120100000001003,0.29425558447838,-6.149042129516599,4.5142097473145,0.0020099999999274587,655.283594436787,,,,,51.27796261441712,,0.14077189872483847,,2.468360725366334,37.59096406701311,1.3621525081271775
0.8160000000000309,0.29904855787754003,-6.18847250938415,4.5568327903748,,655.1381244334392,170.34135770254116,285.7222636431546,0.047999999999774445,-0.002472990056911706,51.520626185902636,-6.582385285641701e-06,0.1371330267848465,0.00012459712700846337,2.5957734793551843,37.79653136549129,1.358102310491703
0.8160000000002583,0.3038415312767,-6.227902889251701,4.5994558334350994,0.003990000000158034,654.9996172948096,,,,,51.543934563692154,,0.1865882086492037,,2.464915632815076,37.79653136550301,1.3540521128562284
0.8239900000000944,0.32001709938049,-6.3579459190369,4.694447994232201,0.007989999999836073,654.86111015618,,,,,51.567242941481666,,0.23604339051356088,,2.3340577862749674,38.208553636596996,1.3543543195810335
0.8260000000002492,0.32381799817085,-6.3675651550292995,4.703783988952599,0.0020100000001548324,654.7226030175502,,,,,51.590551319271185,,0.2854985723779181,,2.203199939734859,38.312250644756716,1.3537112184539701
0.8300000000001546,0.3301537334919,-6.3881669044495,4.698643684387201,0.0039999999999054126,654.5840958789206,,,,,51.613859697060704,,0.33495375424227525,,2.0723420931947505,38.518706083540074,1.3595767914209582
0.8320000000001073,0.33191508054733,-6.3854660987854,4.6851711273192995,0.0019999999999527063,654.445588740291,,,,,51.637168074850216,,0.3844089361066324,,1.941484246654642,38.62198041968733,1.3629098970476567
0.8339900000000853,0.33254358172417,-6.3727917671204,4.670732975006099,0.001989999999977954,654.3070816016614,,,,,51.660476452639735,,0.4338641179709896,,1.8106264001145338,38.72478476782695,1.3644093552815613
0.8380000000001928,0.33386054635047996,-6.3437972068787,4.6091051101685,0.004010000000107539,654.1685744630317,,,,,51.68378483042925,,0.4833192998353468,,1.6797685535744253,38.93203674500253,1.3763620171913988
0.8400000000001455,0.33553713560104,-6.3188834190369,4.5683035850525,0.0019999999999527063,654.0300673244021,,,,,51.707093208218765,,0.532774481699704,,1.5489107070343169,39.03545093141652,1.3832012915499532
0.8420000000000982,0.33527663350104997,-6.2832288742065,4.527135848999,0.0019999999999527063,653.8915601857725,,,,,51.730401586008284,,0.5822296635640611,,1.4180528604942084,39.13891173458609,1.3879037616235421
0.8440000000000509,0.33302378654479997,-6.2409973144531,4.4742579460144,0.0019999999999527063,653.7530530471428,,,,,51.7537099637978,,0.6316848454284183,,1.2871950139541,39.24241915451124,1.3948675712835208
0.846000000000231,0.33295500278472995,-6.194286346435501,4.4136247634888,0.00200000000018008,653.6145459085132,,,,,51.777018341587315,,0.6811400272927756,,1.1563371674139915,39.34597319120374,1.4034465271440875
0.8500000000001364,0.32759690284729,-6.082529544830299,4.2825317382812,0.0039999999999054126,653.4760387698835,,,,,51.800326719376834,,0.7305952091571327,,1.0254793208738833,39.553174498076345,1.420311609242511
0.8520100000000639,0.32663998007774,-6.012761592865,4.2059412002563,0.0020099999999274587,653.3375316312539,,,,,51.82363509716635,,0.7800503910214899,,0.8946214743337748,39.65734000461789,1.4295876491327546
0.8540000000002692,0.32672190666198997,-5.9305500984192,4.1243300437927,0.0019900000002053275,653.1990244926243,,,,,51.846943474955864,,0.8295055728858471,,0.7637636277936664,39.7605154221437,1.43794265624909
0.8580000000001746,0.31923103332520003,-5.7847738265991,3.953441619873,0.0039999999999054126,653.0605173539946,,,,,51.87025185274538,,0.8789607547502043,,0.6329057812535579,39.96799642954977,1.4632248007711643
0.8600100000001021,0.31572416424751004,-5.692389488220201,3.8636188507080003,0.0020099999999274587,652.9220102153649,,,,,51.8935602305349,,0.9284159366145615,,0.5020479347134494,40.072302485609384,1.4733310163804283
0.86200000000008,0.3138869702816,-5.5949158668517995,3.7733011245727996,0.001989999999977954,652.7835030767353,,,,,51.916868608324414,,0.9778711184789186,,0.371190088173341,40.175617054138804,1.482764211532478
0.8640000000000327,0.313071742653845,-5.546356439590449,3.7249760627747,,652.6449959381057,170.2920460401247,285.71072769555616,0.04800000000000182,-0.002493128495333563,51.94017698611393,-4.931166241647911e-05,1.0273263003432758,-1.1535947598395602e-05,0.2403322416332326,40.279497408108575,1.4890458098911017
0.8640000000002601,0.31225651502609003,-5.497797012329099,3.6766510009766002,0.00200000000018008,652.5108805776574,,,,,51.67894246684507,,0.9842301512498244,,0.2815626828574026,40.27949740812033,1.4953274082497257
0.8720000000000709,0.30236586928368,-5.0673675537109,3.2867186069488996,0.007999999999810825,652.3767652172091,,,,,51.41770794757621,,0.941134002156373,,0.3227931240815726,40.69083907169121,1.5417710366191033
0.8760000000002037,0.29939520359039,-4.8470435142517,3.0937976837158,0.004000000000132786,652.2426498567607,,,,,51.15647342830736,,0.8980378530629216,,0.36402356530574265,40.89546496541123,1.5666969885471527
0.8780000000001564,0.30048468708992,-4.7394471168518,3.0048487186432005,0.0019999999999527063,652.1085344963125,,,,,50.8952389090385,,0.8549417039694702,,0.4052540065299126,40.9972554432269,1.5772664651789308
0.8820000000000618,0.29890197515488,-4.5176978111267,2.8408696651459,0.0039999999999054126,651.9744191358642,,,,,50.634004389769636,,0.8118455548760188,,0.4464844477540827,41.199791460781185,1.5902516988207844
0.8840000000002419,0.29972004890442,-4.4080476760864,2.7641746997832994,0.00200000000018008,651.8403037754159,,,,,50.372769870500775,,0.7687494057825675,,0.48771488897825266,41.30053700053126,1.5947066140327433
0.8860000000001946,0.29936072230339,-4.3062977790833,2.6931903362273997,0.0019999999999527063,651.7061884149676,,,,,50.11153535123192,,0.7256532566891161,,0.5289453302024226,41.40076007123135,1.598957831222404
0.8880000000001473,0.29950696229935,-4.2132153511047,2.6281886100769,0.0019999999999527063,651.5720730545194,,,,,49.85030083196306,,0.6825571075956647,,0.5701757714265927,41.50046067289292,1.6030871357369678
0.8920000000000528,0.30287331342697,-4.0282182693481,2.5243453979492,0.0039999999999054126,651.437957694071,,,,,49.5890663126942,,0.6394609585022133,,0.6114062126507627,41.698816938139004,1.5957476629864753
0.8940000000002328,0.30336025357246005,-3.9481794834137003,2.479832649231,0.00200000000018008,651.3038423336227,,,,,49.32783179342534,,0.5963648094087619,,0.6526366538749327,41.79747260173474,1.5921152923920237
0.8960000000001855,0.30758079886435996,-3.8767509460448997,2.4456045627594,0.0019999999999527063,651.1697269731744,,,,,49.066597274156486,,0.5532686603153105,,0.6938670950991027,41.895605796280734,1.5851912468100415
0.900000000000091,0.31067287921906,-3.7573962211609,2.4021997451782005,0.0039999999999054126,651.0356116127261,,,,,48.805362754887625,,0.510172511221859,,0.7350975363232727,42.09082724729567,1.5641481224460658
